Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Software Developer,Masycoda Solutions Pvt. Ltd.,4.4,Nagpur(sneh Nagar),1,3,500000.0,"agile methodology, communication skills, html, react.js, jquery"
Software Developer,Cuculus,,Bengaluru,2,5,500000.0,"linux, rdbms, project management, javascript, agile"
Risk Software Developer,SAS Institute of Management,3.0,Pune,2,5,500000.0,"sas, coding, analytical, integration testing, sas programming"
Software Developer,Advance Auto Parts India,3.6,Hyderabad,8,13,1500000.0,"automation, ms sql, soa, javascript, perl"
Software Developer,Ollosoft Technologies,5.0,Jaipur,1,6,500000.0,"web application development, server, development, css, developing"
C++ Software Developer,Itiviti,4.8,Mumbai,3,8,900000.0,"unix, computer science, front office, c++, linux"
Software Developer,Pegasus Tech,4.1,Udaipur,2,5,500000.0,"performance tuning, git, networking, eclipse, mysql"
Software Developer,Pegasus Tech,4.1,Udaipur,1,3,500000.0,"networking, xml, mysql, php, windows"
Software Developer,Lauren Information Technologies,3.9,Ahmedabad,2,4,5000000.0,"web api, .net, c#, ms sql server, mvc"
Software Developer,Burns & Mcdonnell,4.3,Mumbai,1,4,500000.0,"version control, git, uml, technical writing, analytical"
Software Developer,Inventonus,,Pune,3,5,900000.0,"java, spring boot, angular js, restful web services, apis development"
Software Developer,Krish Technolabs,3.4,Ahmedabad,1,3,500000.0,"training, usage, coding, focus, manager technology"
Description | Software Developer C++,Quidich Innovation Labs,5.0,Mumbai,3,5,900000.0,"computer vision, c++, version control, git, debugging"
Software Developer,Kanakkupillai,5.0,Pune,1,7,500000.0,"application design, interpersonal skills, pdf, min, javascript"
Software Developer,ACE Infoway,3.1,Ahmedabad,3,8,900000.0,"software testing, drupal, web technologies, wordpress, php"
Software Developer,Delphix,3.1,Remote,4,7,900000.0,"usage, data management, data security, devops, focus"
Software Developer,Karco,4.2,Mumbai,4,6,900000.0,"c#, framework, performance tuning, unit testing, .net"
Software Developer,KRISH TECHNOLABS PVT. LTD,3.4,Ahmedabad,3,5,900000.0,"training, coding, manager technology, php, scrum"
Software Developer,D2k Technologies,3.1,Mumbai,1,5,500000.0,"analytical skills, core java, backend, interpersonal skills, jquery"
Software Developer,Ms Lofty Agrotech,,Salem,2,6,500000.0,"c++, python, project management, software development, business analysis"
Software Developer,Rego Digital Solutions,4.4,Indore,2,3,200000.0,"ruby rails, react native, react.js, ror, rail"
Software Developer,MyfutureJob,,New Delhi,3,4,900000.0,"c#, application programming, .net, test driven development, windows"
Software Developer,CruxBytescom,,Thane,1,3,500000.0,"software developer, development, software, software development"
Software Developer,Fabrico,,Lucknow,1,3,500000.0,"system testing, software development, consulting, software development life cycle, programming"
Software Developer,Ambc Technologies,4.3,Hyderabad,1,3,500000.0,"san, jquery, mysql, web development, javascript"
Software Developer,Bootlabs,4.7,Bengaluru,5,10,900000.0,"software development, vue.js, azure, rest, gcp"
Software Developer,Clevdoc Platforms Inc,,Gurugram,2,5,500000.0,"algorithms, software development, software design, microsoft azure, cloud platforms"
Software Developer,Digital Dizney,,Indore,2,4,500000.0,"graphic designing, pdf, design development, support services, customer support"
Software Developer,Bottom Line,3.2,Kolkata,2,5,500000.0,"computer science, ui development, css, front end, user interface designing"
Software Developer,ADA Software,2.3,Kolkata,2,3,500000.0,"hibernate, core java, ms sql, jquery, xml"
Software Developer,Gnk E Service,3.6,Hyderabad,1,4,500000.0,"ubuntu, architecture, mysql, debugging, javascript"
Entry Level Software Developer,Trysight,,Kolkata,1,3,500000.0,"analytical skills, c++, architecture, debugging, javascript"
Software Developer,Rays And Reach,4.3,Chennai,3,6,900000.0,"computer science, c++, hibernate, software design, git"
"Software Developer C#,wpf",Siemens Healthcare,4.4,Bengaluru,3,6,900000.0,"nunit, software design, uml, ooad, debugging"
Software Developer,Orica,3.9,Hyderabad,3,8,900000.0,"mining, application support, change management, content management, microsoft sharepoint"
Software Developer,Open Destinations,2.6,Panaji,1,4,500000.0,"linq, query optimization, manager quality assurance, coding, xml"
Software Developer,Open Destinations,2.6,Panaji,1,4,500000.0,"backend, version control, tortoise svn, web technologies, coding"
Software Developer,mycitynagpur,,Nagpur,1,5,500000.0,"computer science, asp.net, sql, computer, development"
Software Developer,Swati Industries,3.5,Ranchi,2,5,500000.0,"computer science, system testing, project management, consulting, php"
Software Developer Robotics,Zimmer Group,5.0,Pune,3,7,900000.0,"matlab, interfaces, c++, python, software development"
Software Developer,Cointab Software,4.1,Mumbai,1,4,500000.0,"backend, automation testing, front end, git, web technologies"
Software Developer,VStar,3.8,Kochi,3,5,900000.0,"erp, automation, software design, coding, debugging"
Software Developer,smc insurance,3.8,Noida,2,5,500000.0,"computer science, cloud computing, version control, coding, mysql"
Software Developer,AJS Software,4.6,Delhi,3,8,900000.0,"c#, server, development, technical, analytical"
Software Developer,Skiify Solutions,,Delhi,2,4,500000.0,"server, code, software, html5, android"
Software Developer,Hi-Focus,5.0,Chennai,2,5,500000.0,"c++, c, mipi protocol, linux, qnx"
Software Developer,Patronus Research,,Noida,1,3,500000.0,"unix, c++, data analysis, software design, linux"
Software Developer,Xtranet Technologies,3.3,Gandhinagar,2,7,500000.0,"web api, net core framework, .net core, asp.net core, web services api"
Software Developer,Digitalxnode,,New Delhi,2,4,500000.0,"ticketing, coding, problem management, customer experience, troubleshooting"
Software Developer,Galaxy Freight Private Limited,3.4,Mumbai (all Areas)(andheri East),3,8,5000000.0,"angular js, javascript, html, python, nodejs applications"
Software Developer,Shrimad Rajchandra Mission Dharampur,4.5,Dharmapuri,3,4,900000.0,"computer science, ms sql, vb.net, mobile applications, research"
Software Developer,Irage,2.8,Mumbai,1,4,500000.0,"socket programming, c++, network programming, linux, networking"
Software Developer,Yougov,3.8,Bengaluru,2,7,500000.0,"automation, front end, data management, social media, javascript"
Software Developer,Cygnus Software,4.1,Coimbatore,1,3,500000.0,"remediation, continuous integration, prototype, system maintenance, architecture"
Senior Software Developer Automation & Platforms,Microland,3.5,Bengaluru,3,5,900000.0,"vmware, automation, windows server administration, antivirus management, investigation"
Entry Level Software Developer,Advance Solutions,3.9,Kolkata,4,9,900000.0,"computer science, service management, time management, mis, analytical"
Software Developer,Zeus Numerix,4.0,Pune,1,3,500000.0,"c++, git, linux, subversion, wordpress"
Software Developer,Digital Vidya,4.0,Gurugram,3,6,900000.0,"usage, web technologies, application software, development, software"
Software Developers,IT Bytes,4.4,Dehradun,2,4,500000.0,"server, css, linq, software, html"
Software Developers,GOA Software Solutions,,Panaji,2,6,500000.0,"software development, desktop, visual basic net, c, software"
Software Developer,Astral Consulting,3.1,Mumbai,4,7,900000.0,"technical support, software, development, software development, technical"
Software Developer,Stad Enterprises,,New Delhi,1,3,500000.0,"nosql, mysql, wordpress, agile, payment gateways"
Software Developers,Cogent Infomedia,,Udaipur,2,3,500000.0,"software design, agile development, programming, technical documentation, testing"
Software Developer,Ibsb Technologies,5.0,Delhi,2,4,500000.0,"jquery, coding, javascript, software sales, manager technology"
Software Developer,Sarangi Tech Solutions,,Keralaâ,2,3,500000.0,"object oriented design, server, software design, development, vb.net"
Software Developer,Teknokraaft,4.5,Trivandrum,3,6,900000.0,"training, web technologies, c, web, programming"
Software Developer,Matrix It Systems,5.0,Pune,1,2,500000.0,"application design, server, vb.net, database design, moss"
Software Developer,Armor Defense Inc,,Pune,5,7,900000.0,"continuous integration, automation, prototype, gcp, information security"
Software Developer,ASM Technologies,3.6,Bengaluru,4,12,900000.0,"c++, automation, multithreading, debugging, consulting"
Software Developer,WebTenet Solutions Private Limited.,,Bhubaneshwar,2,3,500000.0,"server, development, css, software, web development"
Software Developer,Synova Innovative Technologies,5.0,Not Specified,2,4,500000.0,"assembly language, website, c, html, mca"
Software Developers,MBS India,4.6,Not Specified,3,8,900000.0,"software, j2ee, experience, asp net, development"
Software Developer,e-Celtic Consulting Services Pvt. Ltd.,3.8,Not Specified,2,3,500000.0,"technical, wordpress, php, software, joomla"
Software Developer,Kifwat,,Indore,2,7,500000.0,"software developer, software, development, software development"
Software Developer,Technoplanet Labs,4.4,Faridabad,2,7,500000.0,"training, front end, software development, coding, architectural design"
Low Latency Software Developer,The Open Futures Trust,,New Delhi,1,5,500000.0,"unix, electrical engineering, c++, network programming, linux"
Software Developer,Timetoschool Educational Services,,Chennai,1,4,500000.0,"jquery, html5, mysql, javascript, php"
Software Developer,e3 Retail,,Gurgaon,2,5,500000.0,", oop, html5, mobile, .net"
Software Developers,GOA Software Solutions,,Bengaluru,2,7,500000.0,"development, software development, c, software, windows"
Software Developer,RS Signature Solutions,,Surat,2,6,450000.0,"c#, software development, asp.net mvc, asp net, sql"
Software Developer,Panomtech Technologies,1.7,Pune,2,4,500000.0,"c#, e-learning, server, erp, development"
Software Developer,Panomtech Technologies,1.7,Pune,2,4,500000.0,"c#, e-learning, erp, development, sap"
Software Developer,CR2 Technologies,,Ahmedabad,2,3,500000.0,"development, c, solid, technical, software"
Mvc Software Developer,Sankalp Computer & Systems,4.4,Pune,2,5,500000.0,"server, software, testing, entity framework, mca"
"Software Developer, India",Algosec,3.8,New Delhi,3,6,900000.0,"unix, side, backend, linux, networking"
Software Developer,Ipropal,,Hanamkonda,1,4,500000.0,"system testing, software development, consulting, programming, system design"
Software Developers,Linguasol,3.9,Pune,1,3,500000.0,"unix, dom, linux, networking, javascript"
Software Developer,Spysr Services,3.5,Noida,2,3,500000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Playspots,,Kozhikode,2,7,500000.0,"backend, php, python, software, development"
Software Developer,Karnanisoft Technologies,,Pune,1,4,500000.0,"software developer, development, software development, software"
Software Developer,Inspiration Manpower Consultancy,4.5,Bengaluru,3,5,900000.0,"autosar, embedded c, change management, iso, uml"
Software Developer Vb.net,Inspiration Manpower Consultancy,4.5,Bengaluru,5,7,900000.0,"sql server 2008, network design, data modeling, database design, electronic components"
Software Developer,Vyoog Information Private Limited,3.1,Coimbatore,1,2,500000.0,"object oriented design, hibernate, core java, erp, version control"
Software Developer,E Connect Solutions,3.7,Jaipur,1,3,500000.0,"analytical skills, application support, software design, interpersonal skills, pgdca"
Software Developer,Synova Innovative Technologies,5.0,Kolkata,1,2,500000.0,"idocs, lsmw, ale, bapis, abap"
Software Developers,Tetcos,3.8,Bengaluru,1,5,500000.0,"development, networking protocols, c, btech, methods"
C++,Coders Brain Pvt Ltd,3.3,New Delhi,3,10,900000.0,"socket programming, c++, change management, multithreading, linux"
Software Developer,Codinix,,Noida,1,4,500000.0,"it services, computer science, web services, networking, application programming"
Software Developer,Incredible India TechXpert,4.2,Noida,2,5,500000.0,"vb.net, production, .net, vb, development"
Software Developer,Mauve Technologies,,Noida,2,5,500000.0,"rest, development, technical, configuration, mobile"
Software Developer,Cargoflash Infotech,3.2,Gurgaon,1,3,500000.0,"jquery, web technologies, xml, agile development, asp.net"
Software Developer,Acquiscent,4.9,Pune,2,7,500000.0,"payroll, paas, cloud, manager technology, visual studio"
Software Developer,e3 Retail,,Gurgaon,2,5,500000.0,"mobile, jquery, ios, windows, microsoft"
Software Developer,Codeoid Technologies,,Mumbai,1,2,500000.0,"server, technical, software, ssrs, testing"
Software Developer,Induco,3.1,Hyderabad,1,3,500000.0,"security compliance, github, front end, project management, mysql"
Software Developer,Aerows,,Ambala,0,0,350000.0,
Software Developer,Invas Technologies,3.9,Gurugram,2,5,500000.0,"server, css, web application, code versioning tools, ajax"
Software Developer,Pushkal It Solutions,4.0,Indore,0,0,350000.0,
Software Developer Html5,Newgen KnowledgeWorks,3.5,Chennai,3,5,900000.0,"application development, java, hibernate, software developer, c #"
Software Developer,Zerobugz,,Salem,1,3,500000.0,"vb.net, c, software, html5, css3"
Software Developers,Virtualinfocom,3.6,Kolkata,1,5,500000.0,"printing, software, corporate, android, cms"
Software Developer,Greenfield Software,3.3,Kolkata,3,8,900000.0,"computer science, vmware, linux, infrastructure management, xml"
Software Developer Nodejs,MyCityPune,,Pune,3,5,900000.0,"web technologies, html5, web development, server side programming, css3"
Software Developer,Algosec,3.8,New Delhi,3,5,900000.0,"unix, side, linux, networking, network security"
